id,submitted_on,grade,compiles,regex,regex_runtime
66c74f66ec01ef72aa803444,2024-08-22 16:47:02.155,100.0,True,False,0.34148716926574707
66c74f5fac2f50fd0ed4fddb,2024-08-22 16:46:55.063,0.0,False,False,0.012012481689453125
66be1464ec01ef72aa7fdfaa,2024-08-15 16:44:51.993,100.0,True,False,0.07100248336791992
66be14235a361291a3a99f5f,2024-08-15 16:43:47.716,0.0,False,False,0.08199572563171387
66c738b3ec01ef72aa802f73,2024-08-22 15:10:11.390,100.0,True,False,0.03400111198425293
65ddb9e66bdf0123d4a327ac,2024-02-27 11:31:02.739,100.0,True,False,0.09800219535827637
65ddb9b5de9955d7451704fd,2024-02-27 11:30:13.973,0.0,True,False,0.04500007629394531
65ddb99bde9955d7451704dc,2024-02-27 11:29:47.958,0.0,True,False,0.04799938201904297
65ddb925de9955d74517048c,2024-02-27 11:27:49.899,0.0,True,False,0.05700564384460449
66c734baac2f50fd0ed4f5d8,2024-08-22 14:53:14.632,100.0,True,False,0.044992685317993164
66c09d20ac2f50fd0ed493e2,2024-08-17 14:52:48.344,100.0,True,False,0.036985158920288086
66a10096163decb65c98a3a5,2024-07-24 15:24:38.317,100.0,True,False,0.05600476264953613
66a100851abc3550cffcf259,2024-07-24 15:24:21.599,0.0,True,False,0.023000478744506836
6684152f26943bbfc41c0344,2024-07-02 16:56:47.730,100.0,True,False,0.010000467300415039
66c7330bfda3507fd6871a9c,2024-08-22 14:46:03.764,100.0,True,False,0.022014141082763672
66c2f09cac2f50fd0ed4a8bb,2024-08-19 09:13:32.951,100.0,True,False,0.004987955093383789
66bf3645dad4f4d810cc8704,2024-08-16 13:21:41.189,100.0,True,False,0.004996776580810547
66bcac731abc3550cffd6323,2024-08-14 15:09:07.410,100.0,True,False,0.005003213882446289
66ba1a9afda3507fd686be6d,2024-08-12 16:22:18.335,100.0,True,False,0.0029973983764648438
66c6db7ffda3507fd68713b7,2024-08-22 08:32:31.373,100.0,True,False,0.020002126693725586
66c6db72ec01ef72aa802868,2024-08-22 08:32:18.002,0.0,True,False,0.021000146865844727
66c6db6c26943bbfc41cf134,2024-08-22 08:32:12.814,0.0,False,False,0.025000333786010742
66bdeced163decb65c9909f0,2024-08-15 13:56:29.621,100.0,True,False,0.0209963321685791
66bdecb6ec01ef72aa7fde55,2024-08-15 13:55:34.722,0.0,True,False,0.021002769470214844
66c5f85f26943bbfc41ceb2f,2024-08-21 16:23:27.401,100.0,True,False,0.023000240325927734
66c5f8551abc3550cffda3fc,2024-08-21 16:23:17.011,0.0,True,False,0.021004676818847656
66c5f84a5a361291a3a9d11e,2024-08-21 16:23:06.766,0.0,True,False,0.021001100540161133
66c5f838fda3507fd6870c92,2024-08-21 16:22:48.363,0.0,True,False,0.023016929626464844
669935f426943bbfc41c334d,2024-07-18 17:34:12.865,100.0,True,False,0.019982099533081055
66c5efb6ac2f50fd0ed4dfae,2024-08-21 15:46:29.997,100.0,True,False,0.00500035285949707
660c6d6f17aa9b203ff97d30,2024-04-02 22:41:19.250,100.0,True,False,0.02400064468383789
660c6d5499def29c3a3f9f7d,2024-04-02 22:40:52.564,0.0,True,False,0.08800053596496582
660c6d45d42cd9e34614627d,2024-04-02 22:40:37.815,0.0,True,False,0.07600235939025879
660c6cd117aa9b203ff97d27,2024-04-02 22:38:41.217,0.0,True,False,0.0659949779510498
66c5ef49ac2f50fd0ed4df9b,2024-08-21 15:44:41.737,100.0,True,False,0.09700202941894531
66c5ef13ac2f50fd0ed4df91,2024-08-21 15:43:47.875,0.0,True,False,0.05601763725280762
66c5eefdec01ef72aa801fee,2024-08-21 15:43:25.360,0.0,True,False,0.13106966018676758
66c5eeecdad4f4d810ccca6f,2024-08-21 15:43:08.565,0.0,True,False,0.03298187255859375
66c5eed4ac2f50fd0ed4df8b,2024-08-21 15:42:43.894,0.0,True,False,0.0440068244934082
66c5e3775a361291a3a9cfa6,2024-08-21 14:54:15.766,0.0,True,False,0.03299975395202637
6584a0aac6b05849cef3a4cc,2023-12-21 21:31:38.562,100.0,True,False,0.02500152587890625
654a81082e31aa841f0b820b,2023-11-07 19:25:12.074,100.0,True,False,0.024998903274536133
65298797b0e7739e64950919,2023-10-13 20:08:23.110,100.0,True,False,0.03200268745422363
6517611cb0e7739e6493c794,2023-09-30 01:43:24.154,100.0,True,False,0.014978170394897461
66c4d4dbac2f50fd0ed4caad,2024-08-20 19:39:39.635,100.0,True,False,0.023998260498046875
66c4d4cb26943bbfc41cdd97,2024-08-20 19:39:23.694,0.0,True,False,0.05300307273864746
66c333b71abc3550cffd83d8,2024-08-19 13:59:51.541,100.0,True,False,0.06599974632263184
66c111a41abc3550cffd774f,2024-08-17 23:09:56.869,100.0,True,False,0.0650017261505127
66c11159dad4f4d810cc93d4,2024-08-17 23:08:41.906,0.0,True,False,0.06399822235107422
66c11140ec01ef72aa7fef67,2024-08-17 23:08:16.121,0.0,True,False,0.06399989128112793
66c1112fdad4f4d810cc93cf,2024-08-17 23:07:59.000,0.0,True,False,0.024000883102416992
66bbc1c1ac2f50fd0ed471bf,2024-08-13 22:27:45.632,0.0,True,False,0.03399777412414551
66be2a4426943bbfc41cb534,2024-08-15 18:18:12.708,100.0,True,False,0.027987957000732422
66be2a305a361291a3a99ff9,2024-08-15 18:17:52.103,0.0,True,False,0.0060007572174072266
65a59e016e50a56ff13a4d05,2024-01-15 22:05:05.800,100.0,True,False,0.017999887466430664
65a59de9b2180bc51f854492,2024-01-15 22:04:41.986,0.0,True,False,0.021002531051635742
65a59de10bcda0a7578135f5,2024-01-15 22:04:33.953,0.0,True,False,0.025022268295288086
66bdd52adad4f4d810cc7fa1,2024-08-15 12:15:06.369,100.0,True,False,0.020999431610107422
6582cf880bcda0a7577f1a77,2023-12-20 12:27:04.895,100.0,True,True,0.02000141143798828
6545173386f0097fd2e06fe5,2023-11-03 16:52:19.741,100.0,True,False,0.024996519088745117
66bcfcf3ac2f50fd0ed47a55,2024-08-14 20:52:35.630,100.0,True,False,0.02400064468383789
66bcfcd2dad4f4d810cc7c7d,2024-08-14 20:52:02.103,100.0,True,False,0.025005102157592773
