student_hash,id,submitted_on,grade,compiles,flake8,flake8_runtime
b2c7c3df894a703c67ea7ff103de7692,66990c585a361291a3a929de,2024-07-18 14:36:40.070,100.0,False,False,0.0
b2c7c3df894a703c67ea7ff103de7692,65a657e8c6b05849cef4c49b,2024-01-16 11:18:16.487,100.0,True,False,0.417694091796875
b2c7c3df894a703c67ea7ff103de7692,65182eeeb0e7739e6493d1bf,2023-09-30 16:21:34.480,100.0,True,False,0.4081840515136719
b2c7c3df894a703c67ea7ff103de7692,65182ec0b0e7739e6493d1b5,2023-09-30 16:20:48.491,0.0,True,False,0.4052870273590088
e6a25ad746bb0923f593e94f5128d13d,66c5ea75dad4f4d810ccc9f9,2024-08-21 15:24:05.820,100.0,False,False,0.0
e6a25ad746bb0923f593e94f5128d13d,65a839138ba6947cb337361b,2024-01-17 21:31:15.355,100.0,True,False,0.405179500579834
e6a25ad746bb0923f593e94f5128d13d,651bd183f370512ff50f7405,2023-10-03 10:32:03.402,100.0,True,False,0.40530920028686523
61ae311b5d320909816193cec86fd2e1,66c5dc1cec01ef72aa801e6c,2024-08-21 14:22:52.600,100.0,True,False,0.4159078598022461
61ae311b5d320909816193cec86fd2e1,66c5dbd41abc3550cffda1fd,2024-08-21 14:21:40.936,0.0,True,False,0.4060802459716797
61ae311b5d320909816193cec86fd2e1,66c5db9b1abc3550cffda1ee,2024-08-21 14:20:43.755,0.0,True,False,0.4006767272949219
61ae311b5d320909816193cec86fd2e1,66019116cdb81872ab481267,2024-03-25 15:58:30.864,100.0,True,False,0.4074897766113281
61ae311b5d320909816193cec86fd2e1,66018dbfd42cd9e34614399b,2024-03-25 15:44:15.716,0.0,True,False,0.4073178768157959
e9991293234ce4cc0d9643f88eb299e3,66c2ed58ac2f50fd0ed4a7a0,2024-08-19 08:59:36.516,100.0,False,False,0.0
e9991293234ce4cc0d9643f88eb299e3,66c2ed51ac2f50fd0ed4a79b,2024-08-19 08:59:29.571,0.0,False,False,0.0
e9991293234ce4cc0d9643f88eb299e3,66b70fa926943bbfc41c9b0d,2024-08-10 08:58:49.423,100.0,False,False,0.0
e9991293234ce4cc0d9643f88eb299e3,66b70ee8ec01ef72aa7fbe59,2024-08-10 08:55:36.409,0.0,False,False,0.0
e9991293234ce4cc0d9643f88eb299e3,66b70edeec01ef72aa7fbe4f,2024-08-10 08:55:26.645,0.0,False,False,0.0
2bffdbe6c9d920e5892df7fc7b76823c,66c281c4ac2f50fd0ed4a668,2024-08-19 01:20:36.187,100.0,True,False,0.40834641456604004
2bffdbe6c9d920e5892df7fc7b76823c,66c281a61abc3550cffd7f2d,2024-08-19 01:20:06.528,0.0,True,False,0.4134652614593506
2bffdbe6c9d920e5892df7fc7b76823c,66c2819b26943bbfc41cc8c4,2024-08-19 01:19:55.482,0.0,True,False,0.40801525115966797
2bffdbe6c9d920e5892df7fc7b76823c,66c28185dad4f4d810cc9da5,2024-08-19 01:19:33.750,0.0,True,False,0.4030265808105469
2bffdbe6c9d920e5892df7fc7b76823c,66c2817ddad4f4d810cc9da0,2024-08-19 01:19:25.803,0.0,True,False,0.4026029109954834
524e300981652af4103f3eb982728e8a,66bf4ab55a361291a3a9a322,2024-08-16 14:48:53.391,100.0,True,False,0.4195566177368164
524e300981652af4103f3eb982728e8a,66b4f125ec01ef72aa7fb58d,2024-08-08 18:24:05.784,100.0,True,False,0.40806007385253906
524e300981652af4103f3eb982728e8a,66840643ec01ef72aa7ef935,2024-07-02 15:53:07.008,100.0,True,False,0.4161984920501709
524e300981652af4103f3eb982728e8a,66735b715a361291a3a8dac6,2024-06-20 00:28:00.993,100.0,True,False,0.41367292404174805
524e300981652af4103f3eb982728e8a,665a616d1abc3550cffb194b,2024-06-01 01:46:53.944,100.0,True,False,0.4052739143371582
54b1d109dc7156ef46816a9527a861bc,66bdfc4926943bbfc41cb3cb,2024-08-15 15:02:01.372,100.0,True,False,0.4071335792541504
54b1d109dc7156ef46816a9527a861bc,659e9d8f0bcda0a75780ab04,2024-01-10 14:37:19.283,100.0,True,False,0.4056429862976074
54b1d109dc7156ef46816a9527a861bc,659e9d7179cb5dd48e34b6ba,2024-01-10 14:36:49.704,0.0,True,False,0.4085211753845215
54b1d109dc7156ef46816a9527a861bc,654b6bf7bf4a29e5c32b71ce,2023-11-08 12:07:35.165,100.0,True,False,0.4165811538696289
54b1d109dc7156ef46816a9527a861bc,654b6bdc358432b85040d16f,2023-11-08 12:07:08.113,0.0,True,False,0.40429258346557617
17b5189f093ff9aa4a5c183ae75d511d,66bdb9d0ac2f50fd0ed47d53,2024-08-15 10:18:24.467,0.0,True,True,0.41587281227111816
17b5189f093ff9aa4a5c183ae75d511d,66bdb9ca5a361291a3a99d05,2024-08-15 10:18:18.464,100.0,True,True,0.4211733341217041
17b5189f093ff9aa4a5c183ae75d511d,66bdb9b8fda3507fd686cc25,2024-08-15 10:18:00.025,0.0,True,True,0.5238497257232666
17b5189f093ff9aa4a5c183ae75d511d,66bdb8d126943bbfc41cb21f,2024-08-15 10:14:09.597,0.0,True,True,0.5742759704589844
17b5189f093ff9aa4a5c183ae75d511d,66bdb8b7ec01ef72aa7fdc73,2024-08-15 10:13:43.811,0.0,True,True,0.6756503582000732
6112f7187024d5de3632ce126ddeecc6,66b9725edad4f4d810cc6860,2024-08-12 04:24:30.850,100.0,True,True,0.7302310466766357
6112f7187024d5de3632ce126ddeecc6,6643b1713d100822067ea1be,2024-05-14 20:46:09.076,100.0,True,False,0.6193904876708984
6112f7187024d5de3632ce126ddeecc6,6643ae27b84bec11b6cff318,2024-05-14 20:32:07.898,100.0,True,False,0.9525859355926514
6112f7187024d5de3632ce126ddeecc6,663e6baf3eb7b0b2ad8460fb,2024-05-10 20:47:11.001,100.0,True,False,0.6836163997650146
6112f7187024d5de3632ce126ddeecc6,663e6ba79e551bcadbaaa44a,2024-05-10 20:47:03.166,0.0,True,False,0.5061006546020508
82c7f8a6441927177188765cbc7379d2,66b8a5f45a361291a3a98dd3,2024-08-11 13:52:20.118,100.0,True,False,0.4200866222381592
82c7f8a6441927177188765cbc7379d2,66b8a5efec01ef72aa7fc603,2024-08-11 13:52:15.602,0.0,True,False,0.4051856994628906
82c7f8a6441927177188765cbc7379d2,66b8a5e7ec01ef72aa7fc5fe,2024-08-11 13:52:07.225,0.0,True,False,0.41408324241638184
82c7f8a6441927177188765cbc7379d2,66b8a5aafda3507fd686b765,2024-08-11 13:51:06.337,0.0,True,False,0.402148962020874
82c7f8a6441927177188765cbc7379d2,66b8a592dad4f4d810cc64df,2024-08-11 13:50:42.925,0.0,True,False,0.40296196937561035
e979a7d01564c70afbb575cd765d4541,66b89bebac2f50fd0ed45b5f,2024-08-11 13:09:31.674,100.0,True,True,0.40688300132751465
e979a7d01564c70afbb575cd765d4541,651bd129b0e7739e649412fa,2023-10-03 10:30:33.093,100.0,True,False,0.4472675323486328
e979a7d01564c70afbb575cd765d4541,651bd1231717518346c1a367,2023-10-03 10:30:27.440,0.0,False,False,0.0
e979a7d01564c70afbb575cd765d4541,651bd0f2ec1498b13aac15f9,2023-10-03 10:29:38.337,0.0,False,False,0.0
e0d90767f214a7a031d3cd98fea81447,66b73ecb26943bbfc41c9c40,2024-08-10 12:19:55.105,100.0,True,False,0.5340430736541748
e0d90767f214a7a031d3cd98fea81447,66b73eaeac2f50fd0ed45244,2024-08-10 12:19:26.860,0.0,True,False,0.6659986972808838
c492472e254644843523b9c609e2e5c8,66b73504dad4f4d810cc5d03,2024-08-10 11:38:12.770,100.0,True,False,0.8630921840667725
c492472e254644843523b9c609e2e5c8,66b734d6dad4f4d810cc5cfe,2024-08-10 11:37:26.444,100.0,True,False,0.4147193431854248
c492472e254644843523b9c609e2e5c8,651be3f7395ce1c138d9525c,2023-10-03 11:50:47.550,100.0,True,False,0.40734410285949707
c492472e254644843523b9c609e2e5c8,651bdb66f370512ff50f7571,2023-10-03 11:14:14.585,0.0,True,False,0.4080221652984619
c492472e254644843523b9c609e2e5c8,6519b035ec1498b13aabfbbf,2023-10-01 19:45:25.674,0.0,True,False,0.40775442123413086
bd36d306cc303fb0cd58977ccfb81239,66b5efcfdad4f4d810cc567e,2024-08-09 12:30:39.668,100.0,True,False,0.4034428596496582
bd36d306cc303fb0cd58977ccfb81239,665efb5e163decb65c97178a,2024-06-04 13:32:46.019,100.0,True,False,0.4132802486419678
73841897cd04fe6b18aa421bb1459b11,66b140695a361291a3a97407,2024-08-05 23:13:13.576,100.0,True,False,0.41309309005737305
73841897cd04fe6b18aa421bb1459b11,66b13fce5a361291a3a973fd,2024-08-05 23:10:38.638,0.0,True,False,0.40578198432922363
73841897cd04fe6b18aa421bb1459b11,66b13f43163decb65c98de1f,2024-08-05 23:08:19.971,0.0,True,True,0.40998220443725586
73841897cd04fe6b18aa421bb1459b11,66b13f2cec01ef72aa7fa250,2024-08-05 23:07:56.304,0.0,False,False,0.0
73841897cd04fe6b18aa421bb1459b11,65a11eda8ba6947cb3369be0,2024-01-12 12:13:30.373,0.0,True,False,0.44541001319885254
1d7c2923c1684726dc23d2901c4d8157,66b09535ac2f50fd0ed41c52,2024-08-05 11:02:45.387,100.0,True,False,0.5210776329040527
1d7c2923c1684726dc23d2901c4d8157,66b0952bfda3507fd6869033,2024-08-05 11:02:35.893,0.0,False,False,0.0
1d7c2923c1684726dc23d2901c4d8157,66b095231abc3550cffd30e1,2024-08-05 11:02:27.569,0.0,False,False,0.0
1d7c2923c1684726dc23d2901c4d8157,651a8eba1717518346c18f43,2023-10-02 11:34:50.329,100.0,True,False,0.7531583309173584
1d7c2923c1684726dc23d2901c4d8157,651a8eac1717518346c18f34,2023-10-02 11:34:36.129,0.0,True,False,0.5367233753204346
792f02315ab8af1522c0f13373bec00d,66af7eb95a361291a3a96cc9,2024-08-04 15:14:33.588,0.0,False,False,0.0
792f02315ab8af1522c0f13373bec00d,66af7e17fda3507fd6868b4a,2024-08-04 15:11:51.384,100.0,True,False,0.41700053215026855
792f02315ab8af1522c0f13373bec00d,66af7dccfda3507fd6868b42,2024-08-04 15:10:36.878,0.0,True,True,0.4097473621368408
792f02315ab8af1522c0f13373bec00d,66af7c59dad4f4d810cc2d31,2024-08-04 15:04:25.903,0.0,False,False,0.0
792f02315ab8af1522c0f13373bec00d,65a7d9720bcda0a75781d2d8,2024-01-17 14:43:14.080,100.0,True,False,0.4502549171447754
d45d6b9ebbe0fcc40c940bda55d9abaf,66af37c426943bbfc41c7ac2,2024-08-04 10:11:48.511,100.0,True,False,0.5266962051391602
d45d6b9ebbe0fcc40c940bda55d9abaf,66af3797dad4f4d810cc2a80,2024-08-04 10:11:03.352,0.0,True,True,0.5959513187408447
d45d6b9ebbe0fcc40c940bda55d9abaf,66af374fec01ef72aa7f95a7,2024-08-04 10:09:51.469,0.0,True,True,0.5360982418060303
d45d6b9ebbe0fcc40c940bda55d9abaf,66af3739163decb65c98d4df,2024-08-04 10:09:29.036,0.0,True,True,0.5721232891082764
d45d6b9ebbe0fcc40c940bda55d9abaf,66af36e1fda3507fd6868940,2024-08-04 10:08:01.358,0.0,True,True,0.5950620174407959
0dc554f2679bab24360c82640ec2eed3,66ade649ac2f50fd0ed4065d,2024-08-03 10:11:53.063,100.0,True,False,0.968803882598877
0dc554f2679bab24360c82640ec2eed3,6648a2a9b84bec11b6d0121b,2024-05-18 14:44:25.337,100.0,True,True,0.7557499408721924
0dc554f2679bab24360c82640ec2eed3,6592bb75b2180bc51f84b3a2,2024-01-01 14:17:41.772,100.0,True,False,1.7839086055755615
0dc554f2679bab24360c82640ec2eed3,65461eda3fc1400e98cc01df,2023-11-04 11:37:14.481,100.0,True,True,0.6309878826141357
0dc554f2679bab24360c82640ec2eed3,65461e9f71a05333e2a4616f,2023-11-04 11:36:15.318,0.0,False,False,0.0
9042b04b93fb67b248dc02d636ad86d3,66a8b5c35a361291a3a95799,2024-07-30 11:43:31.008,100.0,True,False,0.4495849609375
9042b04b93fb67b248dc02d636ad86d3,65572b710bcda0a7577d5684,2023-11-17 09:59:29.521,100.0,True,False,0.5502901077270508
9042b04b93fb67b248dc02d636ad86d3,65572b488ba6947cb334a777,2023-11-17 09:58:48.681,0.0,False,False,0.0
9042b04b93fb67b248dc02d636ad86d3,651fc938b0e7739e64946142,2023-10-06 10:45:44.594,0.0,True,False,0.581493616104126
9042b04b93fb67b248dc02d636ad86d3,651fc92a4eb8961937b4ffe7,2023-10-06 10:45:30.669,0.0,True,False,0.6214265823364258
d62dbb4e2f7aa01e5cdb2b77a4b27645,66a6c9cbac2f50fd0ed3d593,2024-07-29 00:44:27.326,100.0,True,False,0.47728466987609863
d62dbb4e2f7aa01e5cdb2b77a4b27645,66a6c98626943bbfc41c5e59,2024-07-29 00:43:18.184,0.0,True,True,0.41488122940063477
d62dbb4e2f7aa01e5cdb2b77a4b27645,66a6c90826943bbfc41c5e4e,2024-07-29 00:41:12.733,0.0,True,True,0.4467453956604004
d62dbb4e2f7aa01e5cdb2b77a4b27645,66a6c902ac2f50fd0ed3d58c,2024-07-29 00:41:06.087,0.0,False,False,0.0
d62dbb4e2f7aa01e5cdb2b77a4b27645,66a6c8dd5a361291a3a951d3,2024-07-29 00:40:29.937,0.0,False,False,0.0
fe5b9c804d201a8a1a33e08f49e0eba4,66a37b3afda3507fd6865a5b,2024-07-26 12:32:26.855,0.0,True,False,0.5612273216247559
fe5b9c804d201a8a1a33e08f49e0eba4,654a83bbbf4a29e5c32b4f69,2023-11-07 19:36:43.883,0.0,False,False,0.0
fe5b9c804d201a8a1a33e08f49e0eba4,654a6c861084340012284e05,2023-11-07 17:57:42.948,0.0,True,False,0.5575094223022461
fe5b9c804d201a8a1a33e08f49e0eba4,654a6c6bbf4a29e5c32b46fd,2023-11-07 17:57:15.251,0.0,True,False,0.629413366317749
fe5b9c804d201a8a1a33e08f49e0eba4,654a6c341084340012284dfb,2023-11-07 17:56:20.401,0.0,True,False,0.5279603004455566
c478833bcc41112eff42d3224dc2bcf8,669fc51eec01ef72aa7f4b71,2024-07-23 16:58:38.471,100.0,True,False,0.4307434558868408
c478833bcc41112eff42d3224dc2bcf8,669fc4511abc3550cffced92,2024-07-23 16:55:13.339,0.0,True,False,0.42690539360046387
c478833bcc41112eff42d3224dc2bcf8,669fc399fda3507fd6864666,2024-07-23 16:52:09.549,0.0,True,True,0.4320957660675049
c478833bcc41112eff42d3224dc2bcf8,651e7d517297631223080c9e,2023-10-05 11:09:37.685,100.0,True,False,0.6240706443786621
c478833bcc41112eff42d3224dc2bcf8,651e7d37ec1498b13aac3a42,2023-10-05 11:09:11.310,0.0,True,False,0.7019169330596924
ae4e20ba64f111a3be58a5d207de27bf,669f7deb1abc3550cffcec79,2024-07-23 11:54:51.263,100.0,True,False,0.6592025756835938
ae4e20ba64f111a3be58a5d207de27bf,669f7d38ac2f50fd0ed399c7,2024-07-23 11:51:52.386,0.0,True,False,0.4482440948486328
ae4e20ba64f111a3be58a5d207de27bf,669f7cf55a361291a3a9379c,2024-07-23 11:50:45.110,0.0,True,False,0.4351227283477783
ae4e20ba64f111a3be58a5d207de27bf,669f7c8adad4f4d810cbd4f7,2024-07-23 11:48:58.584,0.0,True,False,0.41697239875793457
ae4e20ba64f111a3be58a5d207de27bf,669f7c47ec01ef72aa7f49fd,2024-07-23 11:47:51.498,0.0,True,False,0.41907835006713867
084d5b532efbaaf1cba7c515dfcb3b08,669f5e62ac2f50fd0ed397a5,2024-07-23 09:40:18.347,100.0,True,False,0.4189491271972656
084d5b532efbaaf1cba7c515dfcb3b08,654b3870264e960316513181,2023-11-08 08:27:44.545,100.0,True,True,0.4217655658721924
084d5b532efbaaf1cba7c515dfcb3b08,654b361bd93140def44f026d,2023-11-08 08:17:47.090,0.0,True,True,0.44252967834472656
084d5b532efbaaf1cba7c515dfcb3b08,654b35fd1084340012285cf0,2023-11-08 08:17:17.201,0.0,True,True,0.5543737411499023
084d5b532efbaaf1cba7c515dfcb3b08,654b35e5f7a41d353885777b,2023-11-08 08:16:53.165,0.0,True,True,0.6026451587677002
51446eb0517e749ea67571cf344513a4,669e9b9fac2f50fd0ed39504,2024-07-22 19:49:19.366,100.0,True,False,0.7315058708190918
51446eb0517e749ea67571cf344513a4,669e9b9226943bbfc41c3f43,2024-07-22 19:49:06.080,0.0,True,False,0.9339730739593506
51446eb0517e749ea67571cf344513a4,669e9b8bfda3507fd68642ed,2024-07-22 19:48:59.205,0.0,False,False,0.0
51446eb0517e749ea67571cf344513a4,669e9b7eac2f50fd0ed394ff,2024-07-22 19:48:46.176,0.0,False,False,0.0
51446eb0517e749ea67571cf344513a4,669e9b6cfda3507fd68642e8,2024-07-22 19:48:28.243,0.0,False,False,0.0
41ce00b1dc990451890e4a88fb2167f4,669d96ba1abc3550cffce60a,2024-07-22 01:16:09.997,100.0,True,False,0.6695473194122314
41ce00b1dc990451890e4a88fb2167f4,669d9691dad4f4d810cbccba,2024-07-22 01:15:29.395,0.0,True,False,0.6116397380828857
41ce00b1dc990451890e4a88fb2167f4,669d96341abc3550cffce605,2024-07-22 01:13:56.499,0.0,True,False,0.7274158000946045
1a1dc91c907325c69271ddf0c944bc72,669d5742ac2f50fd0ed38e6f,2024-07-21 20:45:21.996,100.0,True,True,0.4768686294555664
1a1dc91c907325c69271ddf0c944bc72,669d5735fda3507fd6863e5a,2024-07-21 20:45:09.363,0.0,True,True,0.5053374767303467
1a1dc91c907325c69271ddf0c944bc72,669d55491abc3550cffce564,2024-07-21 20:36:57.453,0.0,True,True,0.7501657009124756
1a1dc91c907325c69271ddf0c944bc72,669d551cdad4f4d810cbcc09,2024-07-21 20:36:12.603,0.0,True,False,0.8552627563476562
1a1dc91c907325c69271ddf0c944bc72,669d5500dad4f4d810cbcc04,2024-07-21 20:35:44.765,0.0,True,False,1.1199920177459717
535370b9bdfcdf0c369bdd7b1e2d1862,669b79b0ac2f50fd0ed38590,2024-07-20 10:47:44.742,100.0,True,False,1.313272476196289
535370b9bdfcdf0c369bdd7b1e2d1862,669b69b7ec01ef72aa7f3d88,2024-07-20 09:39:35.561,100.0,True,False,0.625049352645874
535370b9bdfcdf0c369bdd7b1e2d1862,669b6953ec01ef72aa7f3d83,2024-07-20 09:37:55.163,0.0,True,False,0.49036312103271484
535370b9bdfcdf0c369bdd7b1e2d1862,65536e66d93140def44f564a,2023-11-14 13:56:06.952,100.0,True,False,0.4208972454071045
535370b9bdfcdf0c369bdd7b1e2d1862,65536e57d93140def44f5645,2023-11-14 13:55:51.728,0.0,True,False,0.4181864261627197
13c185696c4342a0f271541249a9df71,669a66b326943bbfc41c35b5,2024-07-19 15:14:27.834,100.0,True,False,0.4242992401123047
13c185696c4342a0f271541249a9df71,669a66ad26943bbfc41c35b0,2024-07-19 15:14:20.874,0.0,True,False,0.42900776863098145
13c185696c4342a0f271541249a9df71,669a669dac2f50fd0ed38233,2024-07-19 15:14:05.918,100.0,True,False,0.4245419502258301
13c185696c4342a0f271541249a9df71,669a6679dad4f4d810cbc2ee,2024-07-19 15:13:29.304,0.0,True,True,0.4180929660797119
13c185696c4342a0f271541249a9df71,669a6670ac2f50fd0ed3822e,2024-07-19 15:13:20.683,0.0,True,True,0.43801379203796387
528c135dc4dc43c47bb443b99081cc8c,6697e1ed26943bbfc41c2ed5,2024-07-17 17:23:25.816,100.0,True,False,0.5486409664154053
528c135dc4dc43c47bb443b99081cc8c,66967f51dad4f4d810cbb394,2024-07-16 16:10:25.481,0.0,True,True,0.5348656177520752
528c135dc4dc43c47bb443b99081cc8c,66967eefac2f50fd0ed36d2e,2024-07-16 16:08:47.014,0.0,True,True,0.946497917175293
528c135dc4dc43c47bb443b99081cc8c,66967ebc163decb65c9887f4,2024-07-16 16:07:56.244,0.0,True,True,0.7550668716430664
300cb222c62d4a54f2911051cc61d4c5,6696284d5a361291a3a92268,2024-07-16 09:59:09.731,0.0,True,False,0.6367976665496826
300cb222c62d4a54f2911051cc61d4c5,651be56db0e7739e64941888,2023-10-03 11:57:01.913,100.0,True,False,0.7291414737701416
300cb222c62d4a54f2911051cc61d4c5,651be21d395ce1c138d951e4,2023-10-03 11:42:53.183,0.0,True,False,0.63285231590271
300cb222c62d4a54f2911051cc61d4c5,651be14fb0e7739e64941734,2023-10-03 11:39:27.749,0.0,True,False,0.551976203918457
300cb222c62d4a54f2911051cc61d4c5,651be0b153046160bca59412,2023-10-03 11:36:49.344,0.0,True,True,0.43752360343933105
