id,submitted_on,grade,compiles,flake8,flake8_runtime
6551f852f7a41d353885c9ec,2023-11-13 11:20:02.784,0.0,False,False,0.0
6551f814bf4a29e5c32bece8,2023-11-13 11:19:00.748,0.0,True,False,0.6277642250061035
63a85dcb1b949c34fa111d52,2022-12-25 15:27:23.402,100.0,True,False,0.751239538192749
63a85db58d1b8e94fb3334ba,2022-12-25 15:27:01.429,0.0,False,False,0.0
637917f5e46f28bb708fa9d1,2022-11-19 18:52:53.745,100.0,True,False,0.7183897495269775
637917caa41ed832114afe57,2022-11-19 18:52:10.204,0.0,False,False,0.0
659575a36e50a56ff139b486,2024-01-03 15:56:35.324,100.0,True,False,0.6653220653533936
637c805f86fd18348831bdfa,2022-11-22 08:55:11.534,100.0,True,False,0.7653117179870605
63a70aaa3d1ab8bf114433dc,2022-12-24 15:20:26.604,100.0,True,False,0.8075253963470459
63a70a638d1b8e94fb331f49,2022-12-24 15:19:15.978,0.0,False,False,0.0
63a709d78d1b8e94fb331f1a,2022-12-24 15:16:55.864,0.0,False,False,0.0
63a709c31b949c34fa1117af,2022-12-24 15:16:35.718,0.0,False,False,0.0
63a708bec1f4a16b94d7d5d1,2022-12-24 15:12:14.614,0.0,False,False,0.0
65534db0264e9603165199e5,2023-11-14 11:36:32.074,100.0,True,False,0.6397542953491211
65534d982e31aa841f0be6a6,2023-11-14 11:36:08.908,0.0,True,False,0.6192262172698975
655346cb264e9603165198d9,2023-11-14 11:07:07.113,100.0,True,False,0.6363015174865723
655346c2f7a41d353885d98f,2023-11-14 11:06:58.346,0.0,False,False,0.0
6377e4b56a7392b4e589b926,2022-11-18 21:01:57.078,100.0,True,False,0.60335373878479
63b2e76c8d1b8e94fb340a3e,2023-01-02 15:17:16.006,100.0,True,False,0.6186647415161133
63b2e73189add9acfb6a1a95,2023-01-02 15:16:17.324,0.0,False,False,0.0
637b9eafe46f28bb708fc8b0,2022-11-21 16:52:15.030,100.0,True,False,0.6420478820800781
637b9e6a6d3572586678c3e0,2022-11-21 16:51:06.817,100.0,True,False,0.610048770904541
637a711180607efdfdbcc57b,2022-11-20 19:25:21.472,100.0,True,False,0.6553759574890137
637a70c5d0579510aa3fce4a,2022-11-20 19:24:05.651,0.0,True,False,0.602508544921875
637a70b2d0579510aa3fce45,2022-11-20 19:23:46.801,0.0,False,False,0.0
637a7094e46f28bb708fb7e5,2022-11-20 19:23:16.420,0.0,False,False,0.0
637a7063e46f28bb708fb7e0,2022-11-20 19:22:27.429,0.0,True,False,0.6235446929931641
66c6f0be1abc3550cffdad12,2024-08-22 10:03:10.832,100.0,True,False,0.6293137073516846
66c1e293dad4f4d810cc9726,2024-08-18 14:01:23.826,100.0,True,False,0.6151816844940186
66b9d9b5ec01ef72aa7fcb55,2024-08-12 11:45:25.977,100.0,True,False,0.6278154850006104
66b5d12fec01ef72aa7fb8bb,2024-08-09 10:19:59.810,100.0,True,False,0.6153874397277832
66b3634aac2f50fd0ed433b1,2024-08-07 14:06:34.748,100.0,True,False,0.6387805938720703
66b36326dad4f4d810cc46b6,2024-08-07 14:05:58.949,0.0,False,False,0.0
66b362e4ac2f50fd0ed433a1,2024-08-07 14:04:52.495,0.0,False,False,0.0
66b362bddad4f4d810cc46b1,2024-08-07 14:04:13.490,0.0,False,False,0.0
65a7d1e90bcda0a75781cdd5,2024-01-17 14:11:05.734,0.0,True,True,0.6151187419891357
655339db108434001228aec6,2023-11-14 10:11:55.666,100.0,True,False,0.6639132499694824
655339baf7a41d353885d7e0,2023-11-14 10:11:22.152,0.0,True,False,1.1325106620788574
637b9c21d0579510aa3fdd0c,2022-11-21 16:41:21.380,100.0,True,False,1.1808931827545166
637b9bfea41ed832114b15b4,2022-11-21 16:40:46.323,0.0,True,False,0.9843907356262207
637b9ba7e46f28bb708fc84b,2022-11-21 16:39:19.356,0.0,False,False,0.0
5fa58d036779dd10ec368630,2020-11-06 18:50:59.046,100.0,True,False,1.104785442352295
6553357bd93140def44f5209,2023-11-14 09:53:15.096,100.0,True,False,1.199821949005127
637a7458e46f28bb708fb804,2022-11-20 19:39:20.134,100.0,True,False,0.8945579528808594
63c6cc50582b55c043c8bc47,2023-01-17 17:26:56.667,100.0,True,False,0.9370274543762207
63c6caa38d1b8e94fb35eb64,2023-01-17 17:19:47.469,100.0,True,False,0.7646725177764893
63c6ca911b949c34fa11e198,2023-01-17 17:19:29.780,0.0,False,False,0.0
65a8eacac6b05849cef54a90,2024-01-18 10:09:30.771,0.0,True,False,0.6433315277099609
65a82c12781f8e163a57c6e8,2024-01-17 20:35:46.133,0.0,True,False,0.6493785381317139
65a660eb781f8e163a577183,2024-01-16 11:56:43.367,100.0,True,False,0.6525106430053711
65a660dd0bcda0a757815271,2024-01-16 11:56:29.800,0.0,False,False,0.0
65a660ca0bcda0a75781525d,2024-01-16 11:56:10.725,0.0,False,False,0.0
6550d6a72e31aa841f0bd0c5,2023-11-12 14:44:07.093,100.0,True,False,0.6649503707885742
637c80cfd0579510aa3fe22d,2022-11-22 08:57:03.568,100.0,True,False,0.6595175266265869
66b5c9741abc3550cffd4821,2024-08-09 09:46:59.995,100.0,True,False,0.6512022018432617
66b5c95e26943bbfc41c96bf,2024-08-09 09:46:38.588,0.0,False,False,0.0
665dcdf8dad4f4d810c95ba4,2024-06-03 16:06:48.311,100.0,True,False,0.6377205848693848
659578666e50a56ff139b4a8,2024-01-03 16:08:22.770,100.0,True,False,0.6488564014434814
6595785a0bcda0a757802db1,2024-01-03 16:08:10.622,0.0,False,False,0.0
65534d762e31aa841f0be69b,2023-11-14 11:35:34.289,100.0,True,False,0.6356921195983887
6398578a80607efdfdbdbfe0,2022-12-13 11:44:26.273,100.0,True,False,0.644942045211792
6398576ea41ed832114c7ba1,2022-12-13 11:43:58.108,0.0,False,False,0.0
64283023407e6b4dd2d08cd9,2023-04-01 15:22:43.426,100.0,True,False,0.6446595191955566
637b9df780607efdfdbcce45,2022-11-21 16:49:11.707,100.0,True,False,0.6599397659301758
618fbd5fafb6417fa701180d,2021-11-13 14:27:59.458,100.0,True,False,0.6396458148956299
64da99455c3f0f051e284f3c,2023-08-14 23:14:45.851,100.0,True,False,0.6320946216583252
64bbe380a2ad512c4729756e,2023-07-22 16:11:12.809,0.0,True,False,0.63895583152771
64bbe360a2ad512c47297569,2023-07-22 16:10:40.406,0.0,True,False,0.6601591110229492
63c82abd89add9acfb6bd1d3,2023-01-18 18:22:05.408,100.0,True,False,0.6462359428405762
63c84620c1f4a16b94d98c53,2023-01-18 20:18:56.887,100.0,True,False,0.6505074501037598
637cef766d3572586678c963,2022-11-22 16:49:10.107,100.0,True,False,0.6480154991149902
637cef5886fd18348831c199,2022-11-22 16:48:39.991,0.0,False,False,0.0
64c7ec8c28eb9b399a2777e7,2023-07-31 19:17:00.345,100.0,True,False,0.6591548919677734
63c6bd1889add9acfb6b5fab,2023-01-17 16:22:00.765,100.0,True,False,0.6486499309539795
635a6c5ee46f28bb708ae865,2022-10-27 13:32:46.337,100.0,True,False,0.6300647258758545
61c17a7499b18e225a69c21d,2021-12-21 07:55:48.192,100.0,True,False,0.643444299697876
61a35dbcb82059f5c9a887ab,2021-11-28 11:45:16.523,100.0,True,False,0.6462967395782471
61928985ea50f6bd1cafe46c,2021-11-15 17:23:33.364,100.0,True,False,0.628216028213501
61928944379300c9b715f1d5,2021-11-15 17:22:28.109,100.0,True,False,0.6383798122406006
61928923606219e89fdf164d,2021-11-15 17:21:55.853,0.0,True,False,0.6536102294921875
619288c8afb6417fa70137a7,2021-11-15 17:20:24.108,0.0,True,False,0.6308717727661133
6192885d379300c9b715f1ba,2021-11-15 17:18:37.649,0.0,True,False,0.6461799144744873
61928846ea50f6bd1cafe459,2021-11-15 17:18:14.131,0.0,False,False,0.0
6192881377939688d8493d49,2021-11-15 17:17:23.377,0.0,True,False,0.6519594192504883
6373678080607efdfdbc8788,2022-11-15 11:18:40.790,100.0,True,False,0.6573991775512695
6373676de46f28bb708f4205,2022-11-15 11:18:21.809,0.0,False,False,0.0
63c7a46289add9acfb6b8833,2023-01-18 08:48:50.725,100.0,True,False,0.6720519065856934
63b5498d8d1b8e94fb344374,2023-01-04 10:40:29.160,100.0,True,False,0.6581039428710938
63b5496e8d1b8e94fb34436f,2023-01-04 10:39:57.835,100.0,True,False,0.6509382724761963
637bc104a41ed832114b200d,2022-11-21 19:18:44.851,100.0,True,False,0.6536612510681152
664c44ef3eb7b0b2ad84d022,2024-05-21 08:53:35.503,100.0,True,False,0.6666839122772217
63b54f558d1b8e94fb344453,2023-01-04 11:05:09.612,100.0,True,False,0.8242471218109131
63b54f4c8d1b8e94fb34444e,2023-01-04 11:05:00.257,0.0,True,False,0.763920783996582
637bbacce46f28bb708fcc4c,2022-11-21 18:52:12.749,100.0,True,False,0.6376051902770996
619233dd379300c9b715eb6b,2021-11-15 11:18:05.350,100.0,True,False,0.6312735080718994
6378fa79a41ed832114afd24,2022-11-19 16:47:05.123,100.0,True,False,0.6526103019714355
6593da3e781f8e163a56de5d,2024-01-02 10:41:18.765,100.0,True,False,0.6255471706390381
65526214358432b8504120a8,2023-11-13 18:51:16.818,100.0,True,False,0.6327588558197021
643427a419a5d14ac53f4fab,2023-04-10 17:13:40.583,100.0,True,False,0.6328160762786865
6434276d150fa9dc604f5a31,2023-04-10 17:12:45.169,100.0,True,False,0.6433207988739014
6434274baa4cc0449221d4f7,2023-04-10 17:12:11.617,0.0,True,False,0.6189522743225098
6434270719a5d14ac53f4f90,2023-04-10 17:11:03.583,0.0,False,False,0.0
643426ee11cb32e36e8c6d0c,2023-04-10 17:10:38.766,0.0,True,False,0.6061394214630127
64342699407e6b4dd2d09c29,2023-04-10 17:09:13.790,0.0,True,False,0.6231811046600342
6434265d83a4189138131790,2023-04-10 17:08:13.669,0.0,True,False,0.6183910369873047
63871fe3e46f28bb70908627,2022-11-30 10:18:27.244,100.0,True,False,0.6200103759765625
63871fd980607efdfdbd300e,2022-11-30 10:18:17.358,0.0,False,False,0.0
63871fc680607efdfdbd3009,2022-11-30 10:17:58.668,0.0,False,False,0.0
65a7e7dc781f8e163a57b47a,2024-01-17 15:44:44.779,100.0,True,False,0.6366987228393555
658167396e50a56ff139050e,2023-12-19 10:49:45.022,100.0,True,False,0.6510207653045654
65533b00108434001228aefd,2023-11-14 10:16:48.195,100.0,True,False,0.6560654640197754
63c81c1d89add9acfb6bc999,2023-01-18 17:19:41.519,100.0,True,False,0.6259264945983887
63c81c0cc1f4a16b94d97c98,2023-01-18 17:19:24.806,0.0,True,False,0.6364214420318604
63c81ba44244f6c310a04069,2023-01-18 17:17:40.106,0.0,True,False,0.6312205791473389
63c81b7ac1f4a16b94d97c24,2023-01-18 17:16:58.559,0.0,False,False,0.0
63bbf92c1b949c34fa119e3e,2023-01-09 12:23:24.685,100.0,True,False,0.6370904445648193
63bbf9138d1b8e94fb3507db,2023-01-09 12:22:59.729,0.0,True,False,0.6325726509094238
63bbf90589add9acfb6ac666,2023-01-09 12:22:45.391,0.0,True,False,0.6484818458557129
6553494fbf4a29e5c32c073d,2023-11-14 11:17:51.109,100.0,True,False,0.6239938735961914
6553493ff7a41d353885d9db,2023-11-14 11:17:35.783,0.0,False,False,0.0
637ca5f086fd18348831c024,2022-11-22 11:35:28.131,100.0,True,False,0.6395437717437744
664df63ddad4f4d810c88ccf,2024-05-22 15:42:21.326,100.0,True,False,0.6545045375823975
65a7ea0679cb5dd48e355114,2024-01-17 15:53:58.151,100.0,True,False,0.6648597717285156
65a7e9f96e50a56ff13ab727,2024-01-17 15:53:45.728,0.0,False,False,0.0
6582bbf9c6b05849cef393a4,2023-12-20 11:03:37.096,100.0,True,False,0.6508615016937256
6582bb996e50a56ff13913ac,2023-12-20 11:02:01.105,100.0,True,False,0.6539630889892578
6582bb7b0bcda0a7577f18da,2023-12-20 11:01:31.141,0.0,False,False,0.0
6582bb4183cb92f228f543c7,2023-12-20 11:00:33.666,0.0,False,False,0.0
65532bd8d93140def44f5107,2023-11-14 09:12:08.529,100.0,True,False,0.6662027835845947
654fe88ec5d90a7d276ab271,2023-11-11 21:48:14.507,100.0,True,False,0.6616048812866211
65a899266e50a56ff13ae060,2024-01-18 04:21:10.892,100.0,True,False,0.634753942489624
65539f2bbf4a29e5c32c0ed4,2023-11-14 17:24:11.519,100.0,True,False,0.6535439491271973
5f736fd66779dd4de3fc8f39,2020-09-29 19:33:10.364,100.0,True,False,0.688814640045166
5f736f8e6779dd4de26e0476,2020-09-29 19:31:58.439,0.0,True,False,0.665186882019043
65524412bf4a29e5c32bf3e5,2023-11-13 16:43:14.689,100.0,True,False,0.6543741226196289
66471f73b84bec11b6d00987,2024-05-17 11:12:19.260,100.0,True,False,0.6429977416992188
65534fe4bf4a29e5c32c0881,2023-11-14 11:45:56.739,100.0,True,False,0.6564297676086426
637c9e2c80607efdfdbcd796,2022-11-22 11:02:20.039,100.0,True,False,0.6279103755950928
655349b6c5d90a7d276ac993,2023-11-14 11:19:34.817,100.0,True,False,0.6386532783508301
65a17f4a781f8e163a5743b3,2024-01-12 19:04:58.283,100.0,True,False,0.6502053737640381
65830326b2180bc51f84523f,2023-12-20 16:07:18.172,100.0,True,False,0.6633539199829102
6379ed3ce46f28bb708faf73,2022-11-20 10:02:52.184,100.0,True,False,0.6402499675750732
659449f80bcda0a757801520,2024-01-02 18:38:00.057,100.0,True,False,0.6588695049285889
6550fdf2c5d90a7d276ab67e,2023-11-12 17:31:46.990,100.0,True,False,0.6534709930419922
6555250483cb92f228f43fbd,2023-11-15 21:07:32.729,100.0,True,False,0.6475586891174316
655524e30bcda0a7577d4492,2023-11-15 21:06:59.606,0.0,False,False,0.0
655523d20bcda0a7577d4488,2023-11-15 21:02:26.748,0.0,True,False,0.6483731269836426
655523be79cb5dd48e330638,2023-11-15 21:02:06.071,0.0,False,False,0.0
655523a26e50a56ff137b24a,2023-11-15 21:01:38.593,0.0,False,False,0.0
655523716e50a56ff137b245,2023-11-15 21:00:49.063,0.0,False,False,0.0
665edf9dfda3507fd6848a94,2024-06-04 11:34:21.660,100.0,True,False,0.6592903137207031
661e3e259e551bcadba9f4fd,2024-04-16 11:00:21.851,100.0,True,False,0.6107230186462402
65a66d9b0bcda0a757815856,2024-01-16 12:50:51.755,100.0,True,False,0.6494565010070801
65a66d900bcda0a757815842,2024-01-16 12:50:40.114,0.0,False,False,0.0
65a66d836e50a56ff13a5fed,2024-01-16 12:50:27.161,0.0,False,False,0.0
65523d6dbf4a29e5c32bf2ab,2023-11-13 16:14:53.482,100.0,True,False,0.6419658660888672
637bb08380607efdfdbccfaf,2022-11-21 18:08:19.492,100.0,True,False,0.6538057327270508
665f1371163decb65c971996,2024-06-04 15:15:29.130,100.0,True,False,0.647707462310791
66521dd1ac2f50fd0ecffec0,2024-05-25 19:20:17.787,100.0,True,False,0.627291202545166
66521dc8163decb65c9697cf,2024-05-25 19:20:08.074,0.0,False,False,0.0
65a1744b6e50a56ff13a237f,2024-01-12 18:18:03.077,100.0,True,False,0.6337473392486572
65a1743e8ba6947cb3369e55,2024-01-12 18:17:50.181,0.0,True,False,0.6307327747344971
63c6832a89add9acfb6b48e7,2023-01-17 12:14:50.867,100.0,True,False,0.6216995716094971
637b9655a41ed832114b12f0,2022-11-21 16:16:37.198,100.0,True,False,0.6580846309661865
637b9631d0579510aa3fdcae,2022-11-21 16:16:01.870,0.0,True,False,0.6329960823059082
61e3f3c224ea0440997bb733,2022-01-16 11:30:26.240,100.0,True,False,0.6036281585693359
61e3f3b204680b20fa3df322,2022-01-16 11:30:10.079,0.0,False,False,0.0
61e3f3a865144f5e400b882b,2022-01-16 11:30:00.409,0.0,False,False,0.0
6461b63e290db4b9cd9dfa1d,2023-05-15 06:34:06.212,100.0,True,False,0.5502574443817139
63c80de9c1f4a16b94d97631,2023-01-18 16:19:05.931,100.0,True,False,0.5522775650024414
637ca0f56d3572586678c78e,2022-11-22 11:14:13.173,100.0,True,False,0.5661404132843018
65534870d93140def44f5408,2023-11-14 11:14:08.720,100.0,True,False,0.597416877746582
63c6ae228d1b8e94fb35d7ec,2023-01-17 15:18:10.077,100.0,True,False,0.6180820465087891
63c6ae1cf11e52320f4f21c3,2023-01-17 15:18:04.047,0.0,False,False,0.0
63c6adfa8d1b8e94fb35d7c6,2023-01-17 15:17:30.620,0.0,True,False,0.6452233791351318
63ab53458d1b8e94fb337a29,2022-12-27 21:19:17.652,100.0,True,False,0.6326701641082764
637a2f2ea41ed832114b055b,2022-11-20 14:44:14.361,100.0,True,False,0.6237001419067383
65526b7e2e31aa841f0bdf9d,2023-11-13 19:31:26.339,100.0,True,False,0.6311972141265869
659c149b8ba6947cb3366c18,2024-01-08 16:28:27.354,100.0,True,False,0.6092216968536377
65524676358432b850411dcc,2023-11-13 16:53:26.881,100.0,True,False,0.6059770584106445
63c81000c1f4a16b94d97722,2023-01-18 16:28:00.244,100.0,True,False,0.7767643928527832
63c80fe31b949c34fa120f9d,2023-01-18 16:27:30.990,0.0,False,False,0.0
63c80fd38d1b8e94fb366d2f,2023-01-18 16:27:15.529,0.0,False,False,0.0
63c80fc2c1f4a16b94d97706,2023-01-18 16:26:58.854,0.0,False,False,0.0
665ccfda5a361291a3a79928,2024-06-02 22:02:34.150,100.0,True,False,0.6228222846984863
665ccfd1ec01ef72aa7cc500,2024-06-02 22:02:25.184,100.0,True,False,0.6355183124542236
665ccfca163decb65c96fc6c,2024-06-02 22:02:18.273,100.0,True,False,0.637537956237793
665ccfc6ac2f50fd0ed0b571,2024-06-02 22:02:14.425,0.0,False,False,0.0
665ccf861abc3550cffb32ef,2024-06-02 22:01:10.170,100.0,True,False,0.6391746997833252
664373f452cfa7b71a61c17b,2024-05-14 16:23:48.412,100.0,True,False,0.6410782337188721
6553f0a7d93140def44f5978,2023-11-14 23:11:51.898,100.0,True,False,0.6083765029907227
6552991f358432b850412262,2023-11-13 22:46:07.600,100.0,True,False,0.6033589839935303
637c829a80607efdfdbcd4b1,2022-11-22 09:04:42.709,100.0,True,False,0.6301758289337158
637c827380607efdfdbcd4a4,2022-11-22 09:04:03.049,0.0,True,False,0.6072547435760498
637c821a6a7392b4e589caab,2022-11-22 09:02:34.827,0.0,True,False,0.5911941528320312
637c81f4d0579510aa3fe244,2022-11-22 09:01:56.133,0.0,False,False,0.0
656c8d228ba6947cb3352b01,2023-12-03 15:13:54.170,100.0,False,False,0.0
656c89eb781f8e163a55ff97,2023-12-03 15:00:11.756,100.0,True,False,0.6253149509429932
656c89db0bcda0a7577e3a3c,2023-12-03 14:59:55.051,100.0,True,False,0.5962443351745605
65a7a623781f8e163a579e13,2024-01-17 11:04:19.416,100.0,True,False,0.6219866275787354
658ec4b10bcda0a7577fc65c,2023-12-29 14:08:01.877,100.0,True,False,0.6239945888519287
658c394f8ba6947cb335f6a1,2023-12-27 15:48:47.732,100.0,True,False,0.6518478393554688
6551fe94108434001228a309,2023-11-13 11:46:44.586,100.0,True,True,0.6398830413818359
6551fe5d358432b8504119b5,2023-11-13 11:45:49.191,100.0,True,False,0.6477439403533936
6551fe50264e9603165188d9,2023-11-13 11:45:36.729,0.0,True,False,1.314753532409668
6551fe34108434001228a2e6,2023-11-13 11:45:08.237,0.0,True,False,1.0935728549957275
66c76b91ac2f50fd0ed501ef,2024-08-22 18:47:13.086,100.0,True,False,1.1227271556854248
65534ec5358432b850412888,2023-11-14 11:41:09.159,100.0,True,False,1.0890922546386719
6556441583cb92f228f445d0,2023-11-16 17:32:21.930,100.0,True,False,1.0192151069641113
655349b0c5d90a7d276ac98e,2023-11-14 11:19:28.954,100.0,True,False,0.9538156986236572
6373db3486fd18348831a225,2022-11-15 19:32:20.415,100.0,True,False,1.0883922576904297
6373db14a41ed832114ac76c,2022-11-15 19:31:48.964,0.0,True,False,0.7079870700836182
661e449eb84bec11b6ceef86,2024-04-16 11:27:58.636,100.0,True,False,0.6200864315032959
6488d1d1ecefcb79e8312688,2023-06-13 22:30:09.725,100.0,True,False,0.6277637481689453
654fcae8f7a41d353885bda3,2023-11-11 19:41:44.811,100.0,True,False,0.6475009918212891
618a4afeafb6417fa700c749,2021-11-09 11:18:38.382,100.0,True,False,0.6237497329711914
618a4ad9afb6417fa700c73e,2021-11-09 11:18:01.897,0.0,True,False,0.6244251728057861
65524a8bf7a41d353885cfbc,2023-11-13 17:10:51.594,100.0,True,False,0.6602933406829834
65526189bf4a29e5c32bf9a0,2023-11-13 18:48:57.901,100.0,True,False,0.6231796741485596
637c9da8d0579510aa3fe4d7,2022-11-22 11:00:08.114,100.0,True,False,0.6544363498687744
637c9d93e46f28bb708fd9be,2022-11-22 10:59:47.877,0.0,True,False,0.6505804061889648
637ca0c2a41ed832114b298a,2022-11-22 11:13:22.865,100.0,True,False,0.6446666717529297
637ca0b9e46f28bb708fda63,2022-11-22 11:13:13.683,0.0,True,False,0.6426362991333008
637ca0843146b16e2179226d,2022-11-22 11:12:20.027,0.0,True,False,0.6176092624664307
6380b871a41ed832114b5ac3,2022-11-25 13:43:29.694,100.0,True,False,0.6534068584442139
65a78c56c6b05849cef4f91b,2024-01-17 09:14:14.795,100.0,True,False,0.6626741886138916
65523d40d93140def44f4a1a,2023-11-13 16:14:08.334,100.0,True,False,0.6391124725341797
66c071a9dad4f4d810cc8e05,2024-08-17 11:47:21.960,100.0,True,False,0.6510698795318604
6694e494163decb65c98839d,2024-07-15 10:57:56.897,100.0,True,False,0.6400203704833984
6690213cfda3507fd68615e7,2024-07-11 20:15:24.456,100.0,True,False,0.616649866104126
668fadceec01ef72aa7f165d,2024-07-11 12:02:54.598,100.0,True,False,0.6122927665710449
668f045dec01ef72aa7f14ea,2024-07-10 23:59:57.732,100.0,True,False,0.6225094795227051
659513990bcda0a757801da0,2024-01-03 08:58:17.378,0.0,True,False,0.6394643783569336
65951392b2180bc51f84c4cf,2024-01-03 08:58:10.539,0.0,True,False,0.6390841007232666
6595137e83cb92f228f5bea8,2024-01-03 08:57:50.095,0.0,True,False,0.6452906131744385
659511b08ba6947cb336381a,2024-01-03 08:50:08.717,0.0,True,False,0.6430656909942627
65951186b2180bc51f84c4bf,2024-01-03 08:49:26.034,0.0,True,False,0.6554150581359863
5fa2a8326779dd170ce65a48,2020-11-04 14:10:10.580,100.0,True,False,0.6190314292907715
5fa2a8136779dd170b209428,2020-11-04 14:09:39.135,0.0,True,False,0.6450595855712891
5fa2a80a6779dd170ce65a40,2020-11-04 14:09:30.624,0.0,True,False,0.6586287021636963
5fa2a7ff6779dd170ce65a3b,2020-11-04 14:09:19.181,0.0,True,False,0.6342298984527588
6554f7180bcda0a7577d42e2,2023-11-15 17:51:36.472,100.0,True,False,0.7254059314727783
6552864a264e960316519211,2023-11-13 21:25:46.365,100.0,True,False,0.720085620880127
61e2b95905c371af94d5adde,2022-01-15 13:08:57.105,100.0,True,False,0.6165072917938232
658f07218ba6947cb3360ead,2023-12-29 18:51:29.680,100.0,True,False,0.6424393653869629
65534de2264e9603165199fc,2023-11-14 11:37:22.681,100.0,True,False,0.6289165019989014
65a7a76d8ba6947cb33703db,2024-01-17 11:09:49.144,100.0,True,False,0.624586820602417
65a7a7670bcda0a75781b389,2024-01-17 11:09:43.498,0.0,False,False,0.0
65a7a738b2180bc51f858277,2024-01-17 11:08:56.065,0.0,False,False,0.0
65533884c5d90a7d276ac7bf,2023-11-14 10:06:12.713,100.0,True,False,0.6212413311004639
6553385b108434001228ae5a,2023-11-14 10:05:31.662,0.0,False,False,0.0
6551f7c1bf4a29e5c32becd1,2023-11-13 11:17:37.600,100.0,True,False,0.8685824871063232
6551f7a4264e960316518800,2023-11-13 11:17:08.460,0.0,True,False,0.711674690246582
63c7a7f08d1b8e94fb361da8,2023-01-18 09:04:00.449,100.0,True,False,0.6201543807983398
63c7a7e68d1b8e94fb361d9f,2023-01-18 09:03:50.672,0.0,True,False,0.6353480815887451
63c7a7c789add9acfb6b88ca,2023-01-18 09:03:19.745,0.0,True,False,0.6376161575317383
637a196880607efdfdbcc2d3,2022-11-20 13:11:20.663,100.0,True,False,0.6420464515686035
63c7d0ddc1f4a16b94d958f1,2023-01-18 11:58:37.059,100.0,True,False,0.6024796962738037
637a5413e46f28bb708fb5da,2022-11-20 17:21:39.492,100.0,True,False,0.6352238655090332
637a53cf6a7392b4e589c0f6,2022-11-20 17:20:31.141,0.0,False,False,0.0
6468924638185572f5c03138,2023-05-20 11:26:30.752,100.0,True,False,0.639106273651123
6430294819a5d14ac53f2c1a,2023-04-07 16:31:36.604,100.0,True,False,0.622582197189331
6430292319a5d14ac53f2c0f,2023-04-07 16:30:59.165,0.0,True,False,0.6584527492523193
63c2896b89add9acfb6b05d4,2023-01-14 11:52:27.161,100.0,True,False,0.6370491981506348
63c120531b949c34fa11ae7e,2023-01-13 10:11:47.029,100.0,True,False,0.650801420211792
