student_hash,id,submitted_on,grade,compiles,regex,regex_runime
2bffdbe6c9d920e5892df7fc7b76823c,66c281c4ac2f50fd0ed4a668,2024-08-19 01:20:36.187,100.0,True,False,0.015956401824951172
2bffdbe6c9d920e5892df7fc7b76823c,66c281a61abc3550cffd7f2d,2024-08-19 01:20:06.528,0.0,True,False,0.011116743087768555
2bffdbe6c9d920e5892df7fc7b76823c,66c2819b26943bbfc41cc8c4,2024-08-19 01:19:55.482,0.0,True,False,0.01859140396118164
2bffdbe6c9d920e5892df7fc7b76823c,66c28185dad4f4d810cc9da5,2024-08-19 01:19:33.750,0.0,True,False,0.02057051658630371
2bffdbe6c9d920e5892df7fc7b76823c,66c2817ddad4f4d810cc9da0,2024-08-19 01:19:25.803,0.0,True,False,0.012140274047851562
524e300981652af4103f3eb982728e8a,66bf4ab55a361291a3a9a322,2024-08-16 14:48:53.391,100.0,True,False,0.021680355072021484
524e300981652af4103f3eb982728e8a,66b4f125ec01ef72aa7fb58d,2024-08-08 18:24:05.784,100.0,True,False,0.003998994827270508
524e300981652af4103f3eb982728e8a,66840643ec01ef72aa7ef935,2024-07-02 15:53:07.008,100.0,True,False,0.015001058578491211
524e300981652af4103f3eb982728e8a,66735b715a361291a3a8dac6,2024-06-20 00:28:00.993,100.0,True,False,0.0010325908660888672
524e300981652af4103f3eb982728e8a,665a616d1abc3550cffb194b,2024-06-01 01:46:53.944,100.0,True,False,0.01526641845703125
54b1d109dc7156ef46816a9527a861bc,66bdfc4926943bbfc41cb3cb,2024-08-15 15:02:01.372,100.0,True,False,0.015407323837280273
54b1d109dc7156ef46816a9527a861bc,659e9d8f0bcda0a75780ab04,2024-01-10 14:37:19.283,100.0,True,False,0.006868600845336914
54b1d109dc7156ef46816a9527a861bc,659e9d7179cb5dd48e34b6ba,2024-01-10 14:36:49.704,0.0,True,False,0.009908437728881836
54b1d109dc7156ef46816a9527a861bc,654b6bf7bf4a29e5c32b71ce,2023-11-08 12:07:35.165,100.0,True,False,0.008032560348510742
54b1d109dc7156ef46816a9527a861bc,654b6bdc358432b85040d16f,2023-11-08 12:07:08.113,0.0,True,False,0.014132261276245117
17b5189f093ff9aa4a5c183ae75d511d,66bdb9d0ac2f50fd0ed47d53,2024-08-15 10:18:24.467,0.0,True,False,0.0169827938079834
17b5189f093ff9aa4a5c183ae75d511d,66bdb9ca5a361291a3a99d05,2024-08-15 10:18:18.464,100.0,True,False,0.010998725891113281
17b5189f093ff9aa4a5c183ae75d511d,66bdb9b8fda3507fd686cc25,2024-08-15 10:18:00.025,0.0,True,False,0.019368886947631836
17b5189f093ff9aa4a5c183ae75d511d,66bdb8d126943bbfc41cb21f,2024-08-15 10:14:09.597,0.0,True,False,0.017219066619873047
17b5189f093ff9aa4a5c183ae75d511d,66bdb8b7ec01ef72aa7fdc73,2024-08-15 10:13:43.811,0.0,True,False,0.014000654220581055
6112f7187024d5de3632ce126ddeecc6,66b9725edad4f4d810cc6860,2024-08-12 04:24:30.850,100.0,True,True,0.019138097763061523
6112f7187024d5de3632ce126ddeecc6,6643b1713d100822067ea1be,2024-05-14 20:46:09.076,100.0,True,False,0.02302074432373047
6112f7187024d5de3632ce126ddeecc6,6643ae27b84bec11b6cff318,2024-05-14 20:32:07.898,100.0,True,False,0.01600050926208496
6112f7187024d5de3632ce126ddeecc6,663e6baf3eb7b0b2ad8460fb,2024-05-10 20:47:11.001,100.0,True,False,0.009078502655029297
6112f7187024d5de3632ce126ddeecc6,663e6ba79e551bcadbaaa44a,2024-05-10 20:47:03.166,0.0,True,False,0.010043144226074219
82c7f8a6441927177188765cbc7379d2,66b8a5f45a361291a3a98dd3,2024-08-11 13:52:20.118,100.0,True,False,0.012282609939575195
82c7f8a6441927177188765cbc7379d2,66b8a5efec01ef72aa7fc603,2024-08-11 13:52:15.602,0.0,True,False,0.02019810676574707
82c7f8a6441927177188765cbc7379d2,66b8a5e7ec01ef72aa7fc5fe,2024-08-11 13:52:07.225,0.0,True,False,0.00825190544128418
82c7f8a6441927177188765cbc7379d2,66b8a5aafda3507fd686b765,2024-08-11 13:51:06.337,0.0,True,False,0.01425480842590332
82c7f8a6441927177188765cbc7379d2,66b8a592dad4f4d810cc64df,2024-08-11 13:50:42.925,0.0,True,False,0.013997077941894531
e979a7d01564c70afbb575cd765d4541,66b89bebac2f50fd0ed45b5f,2024-08-11 13:09:31.674,100.0,True,False,0.015003442764282227
e979a7d01564c70afbb575cd765d4541,651bd129b0e7739e649412fa,2023-10-03 10:30:33.093,100.0,True,False,0.015133857727050781
e979a7d01564c70afbb575cd765d4541,651bd1231717518346c1a367,2023-10-03 10:30:27.440,0.0,False,False,0.01225137710571289
e979a7d01564c70afbb575cd765d4541,651bd0f2ec1498b13aac15f9,2023-10-03 10:29:38.337,0.0,False,False,0.023980140686035156
e0d90767f214a7a031d3cd98fea81447,66b73ecb26943bbfc41c9c40,2024-08-10 12:19:55.105,100.0,True,False,0.015277624130249023
e0d90767f214a7a031d3cd98fea81447,66b73eaeac2f50fd0ed45244,2024-08-10 12:19:26.860,0.0,True,False,0.013996362686157227
c492472e254644843523b9c609e2e5c8,66b73504dad4f4d810cc5d03,2024-08-10 11:38:12.770,100.0,True,False,0.014951705932617188
c492472e254644843523b9c609e2e5c8,66b734d6dad4f4d810cc5cfe,2024-08-10 11:37:26.444,100.0,True,False,0.011115074157714844
c492472e254644843523b9c609e2e5c8,651be3f7395ce1c138d9525c,2023-10-03 11:50:47.550,100.0,True,False,0.020106077194213867
c492472e254644843523b9c609e2e5c8,651bdb66f370512ff50f7571,2023-10-03 11:14:14.585,0.0,True,False,0.0
c492472e254644843523b9c609e2e5c8,6519b035ec1498b13aabfbbf,2023-10-01 19:45:25.674,0.0,True,False,0.01492452621459961
bd36d306cc303fb0cd58977ccfb81239,66b5efcfdad4f4d810cc567e,2024-08-09 12:30:39.668,100.0,True,False,0.019631624221801758
bd36d306cc303fb0cd58977ccfb81239,665efb5e163decb65c97178a,2024-06-04 13:32:46.019,100.0,True,False,0.014607906341552734
73841897cd04fe6b18aa421bb1459b11,66b140695a361291a3a97407,2024-08-05 23:13:13.576,100.0,True,False,0.015998125076293945
73841897cd04fe6b18aa421bb1459b11,66b13fce5a361291a3a973fd,2024-08-05 23:10:38.638,0.0,True,False,0.015001058578491211
73841897cd04fe6b18aa421bb1459b11,66b13f43163decb65c98de1f,2024-08-05 23:08:19.971,0.0,True,True,0.014142274856567383
73841897cd04fe6b18aa421bb1459b11,66b13f2cec01ef72aa7fa250,2024-08-05 23:07:56.304,0.0,False,False,0.014102458953857422
73841897cd04fe6b18aa421bb1459b11,65a11eda8ba6947cb3369be0,2024-01-12 12:13:30.373,0.0,True,False,0.019470930099487305
1d7c2923c1684726dc23d2901c4d8157,66b09535ac2f50fd0ed41c52,2024-08-05 11:02:45.387,100.0,True,False,0.021651744842529297
1d7c2923c1684726dc23d2901c4d8157,66b0952bfda3507fd6869033,2024-08-05 11:02:35.893,0.0,False,False,0.003997802734375
1d7c2923c1684726dc23d2901c4d8157,66b095231abc3550cffd30e1,2024-08-05 11:02:27.569,0.0,False,False,0.01394033432006836
1d7c2923c1684726dc23d2901c4d8157,651a8eba1717518346c18f43,2023-10-02 11:34:50.329,100.0,True,False,0.010999202728271484
1d7c2923c1684726dc23d2901c4d8157,651a8eac1717518346c18f34,2023-10-02 11:34:36.129,0.0,True,False,0.019408226013183594
792f02315ab8af1522c0f13373bec00d,66af7eb95a361291a3a96cc9,2024-08-04 15:14:33.588,0.0,False,False,0.01682281494140625
792f02315ab8af1522c0f13373bec00d,66af7e17fda3507fd6868b4a,2024-08-04 15:11:51.384,100.0,True,False,0.014155864715576172
792f02315ab8af1522c0f13373bec00d,66af7dccfda3507fd6868b42,2024-08-04 15:10:36.878,0.0,True,True,0.0204010009765625
792f02315ab8af1522c0f13373bec00d,66af7c59dad4f4d810cc2d31,2024-08-04 15:04:25.903,0.0,False,False,0.019077062606811523
792f02315ab8af1522c0f13373bec00d,65a7d9720bcda0a75781d2d8,2024-01-17 14:43:14.080,100.0,True,False,0.015949010848999023
d45d6b9ebbe0fcc40c940bda55d9abaf,66af37c426943bbfc41c7ac2,2024-08-04 10:11:48.511,100.0,True,False,0.015091896057128906
d45d6b9ebbe0fcc40c940bda55d9abaf,66af3797dad4f4d810cc2a80,2024-08-04 10:11:03.352,0.0,True,False,0.010213613510131836
d45d6b9ebbe0fcc40c940bda55d9abaf,66af374fec01ef72aa7f95a7,2024-08-04 10:09:51.469,0.0,True,False,0.02100539207458496
d45d6b9ebbe0fcc40c940bda55d9abaf,66af3739163decb65c98d4df,2024-08-04 10:09:29.036,0.0,True,False,0.019045591354370117
d45d6b9ebbe0fcc40c940bda55d9abaf,66af36e1fda3507fd6868940,2024-08-04 10:08:01.358,0.0,True,False,0.007681846618652344
0dc554f2679bab24360c82640ec2eed3,66ade649ac2f50fd0ed4065d,2024-08-03 10:11:53.063,100.0,True,False,0.012985467910766602
0dc554f2679bab24360c82640ec2eed3,6648a2a9b84bec11b6d0121b,2024-05-18 14:44:25.337,100.0,True,True,0.015432357788085938
0dc554f2679bab24360c82640ec2eed3,6592bb75b2180bc51f84b3a2,2024-01-01 14:17:41.772,100.0,True,False,0.012114286422729492
0dc554f2679bab24360c82640ec2eed3,65461eda3fc1400e98cc01df,2023-11-04 11:37:14.481,100.0,True,True,0.018100500106811523
0dc554f2679bab24360c82640ec2eed3,65461e9f71a05333e2a4616f,2023-11-04 11:36:15.318,0.0,False,True,0.009903669357299805
9042b04b93fb67b248dc02d636ad86d3,66a8b5c35a361291a3a95799,2024-07-30 11:43:31.008,100.0,True,False,0.01835942268371582
9042b04b93fb67b248dc02d636ad86d3,65572b710bcda0a7577d5684,2023-11-17 09:59:29.521,100.0,True,False,0.012220144271850586
9042b04b93fb67b248dc02d636ad86d3,65572b488ba6947cb334a777,2023-11-17 09:58:48.681,0.0,False,False,0.022075891494750977
9042b04b93fb67b248dc02d636ad86d3,651fc938b0e7739e64946142,2023-10-06 10:45:44.594,0.0,True,False,0.003997802734375
9042b04b93fb67b248dc02d636ad86d3,651fc92a4eb8961937b4ffe7,2023-10-06 10:45:30.669,0.0,True,False,0.018288612365722656
d62dbb4e2f7aa01e5cdb2b77a4b27645,66a6c9cbac2f50fd0ed3d593,2024-07-29 00:44:27.326,100.0,True,False,0.015182733535766602
d62dbb4e2f7aa01e5cdb2b77a4b27645,66a6c98626943bbfc41c5e59,2024-07-29 00:43:18.184,0.0,True,False,0.01559758186340332
d62dbb4e2f7aa01e5cdb2b77a4b27645,66a6c90826943bbfc41c5e4e,2024-07-29 00:41:12.733,0.0,True,False,0.013773918151855469
d62dbb4e2f7aa01e5cdb2b77a4b27645,66a6c902ac2f50fd0ed3d58c,2024-07-29 00:41:06.087,0.0,False,False,0.020237207412719727
d62dbb4e2f7aa01e5cdb2b77a4b27645,66a6c8dd5a361291a3a951d3,2024-07-29 00:40:29.937,0.0,False,False,0.020127296447753906
fe5b9c804d201a8a1a33e08f49e0eba4,66a37b3afda3507fd6865a5b,2024-07-26 12:32:26.855,0.0,True,False,0.013988733291625977
fe5b9c804d201a8a1a33e08f49e0eba4,654a83bbbf4a29e5c32b4f69,2023-11-07 19:36:43.883,0.0,False,False,0.01646113395690918
fe5b9c804d201a8a1a33e08f49e0eba4,654a6c861084340012284e05,2023-11-07 17:57:42.948,0.0,True,False,0.011097908020019531
fe5b9c804d201a8a1a33e08f49e0eba4,654a6c6bbf4a29e5c32b46fd,2023-11-07 17:57:15.251,0.0,True,False,0.01808643341064453
fe5b9c804d201a8a1a33e08f49e0eba4,654a6c341084340012284dfb,2023-11-07 17:56:20.401,0.0,True,False,0.01356363296508789
c478833bcc41112eff42d3224dc2bcf8,669fc51eec01ef72aa7f4b71,2024-07-23 16:58:38.471,100.0,True,False,0.010043621063232422
c478833bcc41112eff42d3224dc2bcf8,669fc4511abc3550cffced92,2024-07-23 16:55:13.339,0.0,True,False,0.021277427673339844
c478833bcc41112eff42d3224dc2bcf8,669fc399fda3507fd6864666,2024-07-23 16:52:09.549,0.0,True,True,0.01494455337524414
c478833bcc41112eff42d3224dc2bcf8,651e7d517297631223080c9e,2023-10-05 11:09:37.685,100.0,True,False,0.01513671875
c478833bcc41112eff42d3224dc2bcf8,651e7d37ec1498b13aac3a42,2023-10-05 11:09:11.310,0.0,True,False,0.028386354446411133
ae4e20ba64f111a3be58a5d207de27bf,669f7deb1abc3550cffcec79,2024-07-23 11:54:51.263,100.0,True,False,0.02001476287841797
ae4e20ba64f111a3be58a5d207de27bf,669f7d38ac2f50fd0ed399c7,2024-07-23 11:51:52.386,0.0,True,False,0.023684024810791016
ae4e20ba64f111a3be58a5d207de27bf,669f7cf55a361291a3a9379c,2024-07-23 11:50:45.110,0.0,True,False,0.007078886032104492
ae4e20ba64f111a3be58a5d207de27bf,669f7c8adad4f4d810cbd4f7,2024-07-23 11:48:58.584,0.0,True,False,0.018168926239013672
ae4e20ba64f111a3be58a5d207de27bf,669f7c47ec01ef72aa7f49fd,2024-07-23 11:47:51.498,0.0,True,False,0.015988826751708984
084d5b532efbaaf1cba7c515dfcb3b08,669f5e62ac2f50fd0ed397a5,2024-07-23 09:40:18.347,100.0,True,False,0.015118598937988281
084d5b532efbaaf1cba7c515dfcb3b08,654b3870264e960316513181,2023-11-08 08:27:44.545,100.0,True,True,0.010192155838012695
084d5b532efbaaf1cba7c515dfcb3b08,654b361bd93140def44f026d,2023-11-08 08:17:47.090,0.0,True,True,0.010127067565917969
084d5b532efbaaf1cba7c515dfcb3b08,654b35fd1084340012285cf0,2023-11-08 08:17:17.201,0.0,True,True,0.030482769012451172
084d5b532efbaaf1cba7c515dfcb3b08,654b35e5f7a41d353885777b,2023-11-08 08:16:53.165,0.0,True,True,0.020727872848510742
51446eb0517e749ea67571cf344513a4,669e9b9fac2f50fd0ed39504,2024-07-22 19:49:19.366,100.0,True,False,0.016974449157714844
51446eb0517e749ea67571cf344513a4,669e9b9226943bbfc41c3f43,2024-07-22 19:49:06.080,0.0,True,False,0.0039980411529541016
51446eb0517e749ea67571cf344513a4,669e9b8bfda3507fd68642ed,2024-07-22 19:48:59.205,0.0,False,False,0.008999347686767578
51446eb0517e749ea67571cf344513a4,669e9b7eac2f50fd0ed394ff,2024-07-22 19:48:46.176,0.0,False,False,0.01691603660583496
51446eb0517e749ea67571cf344513a4,669e9b6cfda3507fd68642e8,2024-07-22 19:48:28.243,0.0,False,False,0.020034313201904297
41ce00b1dc990451890e4a88fb2167f4,669d96ba1abc3550cffce60a,2024-07-22 01:16:09.997,100.0,True,False,0.012084722518920898
41ce00b1dc990451890e4a88fb2167f4,669d9691dad4f4d810cbccba,2024-07-22 01:15:29.395,0.0,True,False,0.01908564567565918
41ce00b1dc990451890e4a88fb2167f4,669d96341abc3550cffce605,2024-07-22 01:13:56.499,0.0,True,False,0.015194177627563477
1a1dc91c907325c69271ddf0c944bc72,669d5742ac2f50fd0ed38e6f,2024-07-21 20:45:21.996,100.0,True,True,0.013986349105834961
1a1dc91c907325c69271ddf0c944bc72,669d5735fda3507fd6863e5a,2024-07-21 20:45:09.363,0.0,True,True,0.020137786865234375
1a1dc91c907325c69271ddf0c944bc72,669d55491abc3550cffce564,2024-07-21 20:36:57.453,0.0,True,True,0.020172595977783203
1a1dc91c907325c69271ddf0c944bc72,669d551cdad4f4d810cbcc09,2024-07-21 20:36:12.603,0.0,True,False,0.010199308395385742
1a1dc91c907325c69271ddf0c944bc72,669d5500dad4f4d810cbcc04,2024-07-21 20:35:44.765,0.0,True,False,0.01005101203918457
535370b9bdfcdf0c369bdd7b1e2d1862,669b79b0ac2f50fd0ed38590,2024-07-20 10:47:44.742,100.0,True,False,0.018938541412353516
535370b9bdfcdf0c369bdd7b1e2d1862,669b69b7ec01ef72aa7f3d88,2024-07-20 09:39:35.561,100.0,True,False,0.01769280433654785
535370b9bdfcdf0c369bdd7b1e2d1862,669b6953ec01ef72aa7f3d83,2024-07-20 09:37:55.163,0.0,True,False,0.015999555587768555
535370b9bdfcdf0c369bdd7b1e2d1862,65536e66d93140def44f564a,2023-11-14 13:56:06.952,100.0,True,False,0.014001846313476562
535370b9bdfcdf0c369bdd7b1e2d1862,65536e57d93140def44f5645,2023-11-14 13:55:51.728,0.0,True,False,0.011031627655029297
13c185696c4342a0f271541249a9df71,669a66b326943bbfc41c35b5,2024-07-19 15:14:27.834,100.0,True,False,0.007249355316162109
13c185696c4342a0f271541249a9df71,669a66ad26943bbfc41c35b0,2024-07-19 15:14:20.874,0.0,True,False,0.013112068176269531
13c185696c4342a0f271541249a9df71,669a669dac2f50fd0ed38233,2024-07-19 15:14:05.918,100.0,True,False,0.005165576934814453
13c185696c4342a0f271541249a9df71,669a6679dad4f4d810cbc2ee,2024-07-19 15:13:29.304,0.0,True,True,0.014001846313476562
13c185696c4342a0f271541249a9df71,669a6670ac2f50fd0ed3822e,2024-07-19 15:13:20.683,0.0,True,True,0.0029993057250976562
528c135dc4dc43c47bb443b99081cc8c,6697e1ed26943bbfc41c2ed5,2024-07-17 17:23:25.816,100.0,True,False,0.019147396087646484
528c135dc4dc43c47bb443b99081cc8c,66967f51dad4f4d810cbb394,2024-07-16 16:10:25.481,0.0,True,False,0.0
528c135dc4dc43c47bb443b99081cc8c,66967eefac2f50fd0ed36d2e,2024-07-16 16:08:47.014,0.0,True,False,0.01902937889099121
528c135dc4dc43c47bb443b99081cc8c,66967ebc163decb65c9887f4,2024-07-16 16:07:56.244,0.0,True,False,0.014996767044067383
300cb222c62d4a54f2911051cc61d4c5,6696284d5a361291a3a92268,2024-07-16 09:59:09.731,0.0,True,False,0.014104127883911133
300cb222c62d4a54f2911051cc61d4c5,651be56db0e7739e64941888,2023-10-03 11:57:01.913,100.0,True,False,0.018220186233520508
